instrument_id,instrument_name,instrument_type,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,short_id,display_id
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-05-06 00:00:00+00:00,11,4,1,0.36363636363636365,0.09090909090909091,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-05-13 00:00:00+00:00,13,12,4,0.9230769230769231,0.3076923076923077,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-05-20 00:00:00+00:00,4,6,4,1.5,1.0,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-05-27 00:00:00+00:00,7,12,6,1.7142857142857142,0.8571428571428571,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-06-03 00:00:00+00:00,5,9,3,1.8,0.6,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-06-10 00:00:00+00:00,10,10,10,1.0,1.0,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-06-17 00:00:00+00:00,4,0,0,0.0,0.0,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-06-24 00:00:00+00:00,5,3,2,0.6,0.4,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-07-01 00:00:00+00:00,6,6,3,1.0,0.5,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-07-08 00:00:00+00:00,3,5,4,1.6666666666666667,1.3333333333333333,OD14,OD14
7f33271c-1569-4840-a04c-8ad769055b74,DES.230.0006,OptiDist,2024-07-15 00:00:00+00:00,11,26,20,2.3636363636363638,1.8181818181818181,OD14,OD14
8ffe5bf8-31fa-406b-a818-4a654628686d,OptiPMD,OptiPMD,2024-05-06 00:00:00+00:00,2,0,0,0.0,0.0,PMD02,PMD02
8ffe5bf8-31fa-406b-a818-4a654628686d,OptiPMD,OptiPMD,2024-06-03 00:00:00+00:00,5,0,0,0.0,0.0,PMD02,PMD02
8ffe5bf8-31fa-406b-a818-4a654628686d,OptiPMD,OptiPMD,2024-06-10 00:00:00+00:00,2,0,0,0.0,0.0,PMD02,PMD02
8ffe5bf8-31fa-406b-a818-4a654628686d,OptiPMD,OptiPMD,2024-07-15 00:00:00+00:00,1,0,0,0.0,0.0,PMD02,PMD02
8ffe5bf8-31fa-406b-a818-4a654628686d,OptiPMD,OptiPMD,2024-08-12 00:00:00+00:00,1,0,0,0.0,0.0,PMD02,PMD02
8ffe5bf8-31fa-406b-a818-4a654628686d,OptiPMD,OptiPMD,2024-09-09 00:00:00+00:00,1,0,0,0.0,0.0,PMD02,PMD02
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-05-27 00:00:00+00:00,14,0,0,0.0,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-06-03 00:00:00+00:00,50,11,8,0.22,0.16,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-06-10 00:00:00+00:00,44,6,4,0.13636363636363635,0.09090909090909091,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-06-17 00:00:00+00:00,38,0,0,0.0,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-06-24 00:00:00+00:00,39,10,4,0.2564102564102564,0.10256410256410256,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-07-01 00:00:00+00:00,50,6,1,0.12,0.02,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-07-08 00:00:00+00:00,51,0,0,0.0,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-07-15 00:00:00+00:00,58,6,0,0.10344827586206896,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-07-22 00:00:00+00:00,55,4,0,0.07272727272727272,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-07-29 00:00:00+00:00,45,0,0,0.0,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-08-05 00:00:00+00:00,64,6,2,0.09375,0.03125,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-08-12 00:00:00+00:00,77,0,0,0.0,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-08-19 00:00:00+00:00,86,4,2,0.046511627906976744,0.023255813953488372,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-08-26 00:00:00+00:00,88,0,0,0.0,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-09-02 00:00:00+00:00,77,0,0,0.0,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-09-09 00:00:00+00:00,78,2,1,0.02564102564102564,0.01282051282051282,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-09-16 00:00:00+00:00,69,4,2,0.057971014492753624,0.028985507246376812,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-09-23 00:00:00+00:00,69,0,0,0.0,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-09-30 00:00:00+00:00,78,2,0,0.02564102564102564,0.0,OD15,OD15
92326ee8-3704-4d95-860a-288c627e35f7,10374,OptiDist,2024-10-07 00:00:00+00:00,78,12,6,0.15384615384615385,0.07692307692307693,OD15,OD15
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-05-06 00:00:00+00:00,51,59,22,1.1568627450980393,0.43137254901960786,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-05-13 00:00:00+00:00,22,43,16,1.9545454545454546,0.7272727272727273,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-05-20 00:00:00+00:00,2,0,0,0.0,0.0,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-05-27 00:00:00+00:00,46,80,29,1.7391304347826086,0.6304347826086957,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-06-03 00:00:00+00:00,4,0,0,0.0,0.0,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-06-10 00:00:00+00:00,40,61,24,1.525,0.6,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-06-17 00:00:00+00:00,48,39,11,0.8125,0.22916666666666666,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-06-24 00:00:00+00:00,62,111,49,1.7903225806451613,0.7903225806451613,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-07-01 00:00:00+00:00,58,118,45,2.0344827586206895,0.7758620689655172,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-07-08 00:00:00+00:00,32,9,3,0.28125,0.09375,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-07-15 00:00:00+00:00,48,51,15,1.0625,0.3125,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-07-22 00:00:00+00:00,71,70,43,0.9859154929577465,0.6056338028169014,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-07-29 00:00:00+00:00,61,116,40,1.901639344262295,0.6557377049180327,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-08-05 00:00:00+00:00,60,120,60,2.0,1.0,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-08-12 00:00:00+00:00,60,122,70,2.033333333333333,1.1666666666666667,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-08-19 00:00:00+00:00,58,110,31,1.896551724137931,0.5344827586206896,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-08-26 00:00:00+00:00,57,99,50,1.736842105263158,0.8771929824561403,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-09-02 00:00:00+00:00,34,71,39,2.088235294117647,1.1470588235294117,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-09-09 00:00:00+00:00,33,108,48,3.272727272727273,1.4545454545454546,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-09-16 00:00:00+00:00,1,0,0,0.0,0.0,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-09-23 00:00:00+00:00,35,97,57,2.7714285714285714,1.6285714285714286,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-09-30 00:00:00+00:00,41,38,25,0.926829268292683,0.6097560975609756,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-10-07 00:00:00+00:00,53,16,11,0.3018867924528302,0.20754716981132076,OD06,OD06
942706ef-836a-4464-bc76-74aa97b76f8b,32117 OPTIDIST #9,OptiDist,2024-10-14 00:00:00+00:00,1,0,0,0.0,0.0,OD06,OD06
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-09-30 00:00:00+00:00,7,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-10-07 00:00:00+00:00,12,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-10-14 00:00:00+00:00,8,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-10-21 00:00:00+00:00,12,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-10-28 00:00:00+00:00,16,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-11-04 00:00:00+00:00,9,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-11-11 00:00:00+00:00,1,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-11-18 00:00:00+00:00,7,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-12-02 00:00:00+00:00,8,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-12-09 00:00:00+00:00,6,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2024-12-16 00:00:00+00:00,5,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2025-02-03 00:00:00+00:00,5,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2025-02-10 00:00:00+00:00,6,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2025-02-17 00:00:00+00:00,6,0,0,0.0,0.0,FPP02,FPP02
9fd6c3a0-a77e-4ec1-9ae9-8f4b381aeb38,OptiFPP,OptiFPP,2025-02-24 00:00:00+00:00,5,0,0,0.0,0.0,FPP02,FPP02
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-05-06 00:00:00+00:00,50,4,0,0.08,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-05-13 00:00:00+00:00,98,7,0,0.07142857142857142,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-05-20 00:00:00+00:00,95,11,0,0.11578947368421053,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-05-27 00:00:00+00:00,73,8,0,0.1095890410958904,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-06-03 00:00:00+00:00,84,2,0,0.023809523809523808,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-06-10 00:00:00+00:00,59,7,0,0.11864406779661017,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-06-17 00:00:00+00:00,102,13,0,0.12745098039215685,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-06-24 00:00:00+00:00,60,1,0,0.016666666666666666,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-07-01 00:00:00+00:00,101,9,0,0.0891089108910891,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-07-08 00:00:00+00:00,57,4,0,0.07017543859649122,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-07-15 00:00:00+00:00,92,18,0,0.1956521739130435,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-07-22 00:00:00+00:00,79,9,0,0.11392405063291139,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-07-29 00:00:00+00:00,81,18,0,0.2222222222222222,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-08-05 00:00:00+00:00,39,2,0,0.05128205128205128,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-08-12 00:00:00+00:00,74,10,0,0.13513513513513514,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-08-19 00:00:00+00:00,82,20,0,0.24390243902439024,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-08-26 00:00:00+00:00,80,18,0,0.225,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-09-02 00:00:00+00:00,50,2,0,0.04,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-09-09 00:00:00+00:00,68,14,0,0.20588235294117646,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-09-16 00:00:00+00:00,92,26,0,0.2826086956521739,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-09-23 00:00:00+00:00,69,8,0,0.11594202898550725,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-09-30 00:00:00+00:00,59,2,0,0.03389830508474576,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-10-07 00:00:00+00:00,65,6,0,0.09230769230769231,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-10-14 00:00:00+00:00,62,5,0,0.08064516129032258,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-10-21 00:00:00+00:00,80,9,0,0.1125,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-10-28 00:00:00+00:00,75,9,0,0.12,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-11-04 00:00:00+00:00,53,4,0,0.07547169811320754,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-11-11 00:00:00+00:00,69,7,0,0.10144927536231885,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-11-18 00:00:00+00:00,86,10,0,0.11627906976744186,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-11-25 00:00:00+00:00,83,9,0,0.10843373493975904,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-12-02 00:00:00+00:00,21,1,0,0.047619047619047616,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-12-09 00:00:00+00:00,47,6,0,0.1276595744680851,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-12-16 00:00:00+00:00,75,10,0,0.13333333333333333,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-12-23 00:00:00+00:00,78,9,0,0.11538461538461539,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2024-12-30 00:00:00+00:00,55,1,0,0.01818181818181818,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2025-01-06 00:00:00+00:00,59,7,0,0.11864406779661017,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2025-01-13 00:00:00+00:00,82,12,0,0.14634146341463414,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2025-01-20 00:00:00+00:00,59,1,0,0.01694915254237288,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2025-01-27 00:00:00+00:00,78,9,0,0.11538461538461539,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2025-02-03 00:00:00+00:00,57,4,0,0.07017543859649122,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2025-02-10 00:00:00+00:00,72,8,0,0.1111111111111111,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2025-02-17 00:00:00+00:00,79,9,0,0.11392405063291139,0.0,OF01,OF01
b1874761-53e7-4fa7-ab56-652c3ae0e502,OptiFlash-2,OptiFlash,2025-02-24 00:00:00+00:00,77,9,0,0.11688311688311688,0.0,OF01,OF01
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-05-06 00:00:00+00:00,2,7,3,3.5,1.5,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-05-13 00:00:00+00:00,2,12,6,6.0,3.0,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-05-27 00:00:00+00:00,2,6,2,3.0,1.0,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-06-03 00:00:00+00:00,2,0,0,0.0,0.0,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-06-17 00:00:00+00:00,2,0,0,0.0,0.0,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-06-24 00:00:00+00:00,1,0,0,0.0,0.0,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-07-29 00:00:00+00:00,1,0,0,0.0,0.0,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-08-05 00:00:00+00:00,9,14,7,1.5555555555555556,0.7777777777777778,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-08-12 00:00:00+00:00,5,23,14,4.6,2.8,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-08-19 00:00:00+00:00,4,0,0,0.0,0.0,OD16,OD16
b2ad9c3f-39e0-4613-b2cc-9c3085d1b8ba,PID21789,OptiDist,2024-08-26 00:00:00+00:00,2,0,0,0.0,0.0,OD16,OD16
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-07-08 00:00:00+00:00,0,1,1,,,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-07-15 00:00:00+00:00,0,1,1,,,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-08-12 00:00:00+00:00,1,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-08-19 00:00:00+00:00,0,1,1,,,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-09-02 00:00:00+00:00,9,1,1,0.1111111111111111,0.1111111111111111,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-09-09 00:00:00+00:00,49,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-09-16 00:00:00+00:00,52,1,1,0.019230769230769232,0.019230769230769232,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-09-23 00:00:00+00:00,50,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-09-30 00:00:00+00:00,44,1,1,0.022727272727272728,0.022727272727272728,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-10-07 00:00:00+00:00,36,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-10-14 00:00:00+00:00,57,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-10-21 00:00:00+00:00,49,1,1,0.02040816326530612,0.02040816326530612,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-10-28 00:00:00+00:00,51,1,1,0.0196078431372549,0.0196078431372549,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-11-04 00:00:00+00:00,37,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-11-11 00:00:00+00:00,49,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-11-18 00:00:00+00:00,52,1,1,0.019230769230769232,0.019230769230769232,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-11-25 00:00:00+00:00,54,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-12-02 00:00:00+00:00,37,1,1,0.02702702702702703,0.02702702702702703,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-12-09 00:00:00+00:00,45,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-12-16 00:00:00+00:00,56,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-12-23 00:00:00+00:00,48,1,1,0.020833333333333332,0.020833333333333332,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2024-12-30 00:00:00+00:00,47,1,1,0.02127659574468085,0.02127659574468085,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2025-01-06 00:00:00+00:00,38,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2025-01-13 00:00:00+00:00,52,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2025-01-20 00:00:00+00:00,52,1,1,0.019230769230769232,0.019230769230769232,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2025-01-27 00:00:00+00:00,53,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2025-02-03 00:00:00+00:00,37,1,1,0.02702702702702703,0.02702702702702703,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2025-02-10 00:00:00+00:00,49,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2025-02-17 00:00:00+00:00,52,1,1,0.019230769230769232,0.019230769230769232,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836bdd4,OptiCPP-demo-1,OptiCPP,2025-02-24 00:00:00+00:00,42,0,0,0.0,0.0,CPP01,CPP01
ba5afa1a-6e39-4c93-a3a4-20274836ffd4,OptiFPP-demo-1,OptiFPP,2024-05-06 00:00:00+00:00,63,0,0,0.0,0.0,FPP01,FPP01
ba5afa1a-6e39-4c93-a3a4-20274836ffd4,OptiFPP-demo-1,OptiFPP,2024-05-13 00:00:00+00:00,94,0,0,0.0,0.0,FPP01,FPP01
